0uC7               199           Ccedilla                   Ccedilla_upper                       Ccedillau  
0uC8               200           Egrave                     Egrave_upper                         Egraveu    
0uC9               201           Eacute                     Eacute_upper                         Eacuteu    
0uCA               202           Ecircumflex                Ecircumflex_upper                    Ecircumflex
0uCB               203           Edieresis                  Edieresis_upper                      Edieresisu 
0uCC               204           Igrave                     Igrave_upper                         Igraveu    
0uCD               205           Iacute                     Iacute_upper                         Iacuteu    
0uCE               206           Icircumflex                Icircumflex_upper                    Icircumflex
0uCF               207           Idieresis                  Idieresis_upper                      Idieresisu 
0uD0               208           Eth                        Eth_upper                            Ethu       
0uD1               209           Ntilde                     Ntilde_upper                         Ntildeu    
0uD2               210           Ograve                     Ograve_upper                         Ograveu    
0uD3               211           Oacute                     Oacute_upper                         Oacuteu    
0uD4               212           Ocircumflex                Ocircumflex_upper                    Ocircumflex
0uD5               213           Otilde                     Otilde_upper                         Otildeu    
0uD6               214           Odieresis                  Odieresis_upper                      Odieresisu 
0uD7               215           multiply                                                        
0uD8               216           Oslash                     Oslash_upper                         Oslashu    
0uD9               217           Ugrave                     Ugrave_upper                         Ugraveu    
0uDA               218           Uacute                     Uacute_upper                         Uacuteu    
0uDB               219           Ucircumflex                Ucircumflex_upper                    Ucircumflex
0uDC               220           Udieresis                  Udieresis_upper                      Udieresisu 
0uDD               221           Yacute                     Yacute_upper                         Yacuteu    
0uDE               222           Thorn                      Thorn_upper                          Thornu     
0uDF               223           germandbls                                                      
0uE0               224           agrave                     agrave_lower                         agravel    
0uE1               225           aacute                     aacute_lower                         aacutel    
0uE2               226           acircumflex                acircumflex_lower                    acircumflex
0uE3               227           atilde                     atilde_lower                         atildel    
0uE4               228           adieresis                  adieresis_lower                      adieresisl 
0uE5               229           aring                      aring_lower                          aringl     
0uE6               230           ae                         ae_lower                             ael        
0uE7               231           ccedilla                   ccedilla_lower                       ccedillal  
0uE8               232           egrave                     egrave_lower                         egravel    
0uE9               233           eacute                     eacute_lower                         eacutel    
0uEA               234           ecircumflex                ecircumflex_lower                    ecircumflex
0uEB               235           edieresis                  edieresis_lower                      edieresisl 
0uEC               236           igrave                     igrave_lower                         igravel    
0uED               237           iacute                     iacute_lower                         iacutel    
0uEE               238           icircumflex                icircumflex_lower                    icircumflex
0uEF               239           idieresis                  idieresis_lower                      idieresisl 
0uF0               240           eth                        eth_lower                            ethl       
0uF1               241           ntilde                     ntilde_lower                         ntildel    
0uF2               242           ograve                     ograve_lower                         ogravel    
0uF3               243           oacute                     oacute_lower                         oacutel    
0uF4               244           ocircumflex                ocircumflex_lower                    ocircumflex
0uF5               245           otilde                     otilde_lower                         otildel    
0uF6               246           odieresis                  odieresis_lower                      odieresisl 
0uF7               247           divide                     divide_lower                         dividel    
0uF8               248           oslash                     oslash_lower                         oslashl    
0uF9               249           ugrave                     ugrave_lower                         ugravel    
0uFA               250           uacute                     uacute_lower                         uacutel    
0uFB               251           ucircumflex                ucircumflex_lower                    ucircumflex
0uFC               252           udieresis                  udieresis_lower                      udieresisl 
0uFD               253           yacute                     yacute_lower                         yacutel    
0uFE               254           thorn                      thorn_lower                          thornl     
0uFF               255           ydieresis                  ydieresis_lower                      ydieresisl 
